"","lon","lat","type","loctype","address","north","south","east","west","Outcome_St","Direction","Street_Nam","Suffix","Code_Enfor","Property_S","Program_De","Date_of_Ou","Council_Di","Zip_Code","ShapeSTAre","ShapeSTLen","OBJECTID","County_Tax","State_Parc","Address_Nu","Structures","Full_Address"
"1272",-86.2651588,41.6872894,"premise","rooftop","909 sherman ave, south bend, in 46616, usa",41.6886515302915,41.6859535697085,-86.2638038197085,-86.2665017802915,"Demolished",NA,"Sherman","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-06T00:00:00.000Z","1","46616",6708.490234375,361.287079434653,"1273","018-1085-3590","71-08-02-187-014.000-026","909","House, Garage, Fence","909 Sherman AVE South Bend, IN 46616"
"1273",-86.269631,41.686375,"premise","rooftop","812 diamond ave, south bend, in 46628, usa",41.6877209802915,41.6850230197085,-86.2682896697085,-86.2709876302915,"Repaired",NA,"Diamond","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-18T00:00:00.000Z","1","46628",4785.29483032227,335.214020022008,"1274","018-1081-3408","71-08-02-304-004.000-026","812",NA,"812 Diamond AVE South Bend, IN 46628"
"1274",-86.2827675,41.686304,"premise","rooftop","829 n elmer st, south bend, in 46628, usa",41.6876512302915,41.6849532697085,-86.2814058697085,-86.2841038302915,"Demolished","N","Elmer","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-09-18T00:00:00.000Z","2","46628",4857.64566040039,334.699242293861,"1275","018-2032-1061","71-08-03-401-006.000-026","829","House, Garage, Fence
 ","829 Elmer ST South Bend, IN 46628"
"1275",-86.2658728,41.6864185,"premise","rooftop","810 allen st, south bend, in 46616, usa",41.6877530802915,41.6850551197085,-86.2645562197085,-86.2672541802915,"Demolished",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-09T00:00:00.000Z","1","46616",4976.23529052734,341.67000289513,"1276","018-1076-3197","71-08-02-328-004.000-026","810",NA,"810 Allen ST South Bend, IN 46616"
"1276",-86.2920057,41.686174,"premise","rooftop","3018 prast blvd, south bend, in 46628, usa",41.6875141302915,41.6848161697085,-86.2906452697085,-86.2933432302915,"Demolished",NA,"Prast","BLVD","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-09-18T00:00:00.000Z","2","46628",5092.1764831543,325.518809189467,"1277","018-2052-1842","71-08-03-301-005.000-026","3018","House, Garage","3018 Prast BLVD South Bend, IN 46628"
"1277",-86.2822025,41.6863149,"premise","rooftop","830 n elmer st, south bend, in 46628, usa",41.6876620302915,41.6849640697085,-86.2808516197085,-86.2835495802915,"Demolished","N","Elmer","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-02-20T00:00:00.000Z","2","46628",5001.61352539062,337.411357582063,"1278","018-2032-1062","71-08-03-402-006.000-026","830","House, Garage, Fence
 ","830 Elmer ST South Bend, IN 46628"
"1278",-86.2809435,41.6863228,"premise","rooftop","830 huey st, south bend, in 46628, usa",41.6876752802915,41.6849773197085,-86.2796007197085,-86.2822986802915,"Repaired",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-10-22T00:00:00.000Z","2","46628",3928.73425292969,284.996633428518,"1279","018-2034-1119","71-08-03-403-003.000-026","830",NA,"830 Huey ST South Bend, IN 46628"
"1279",-86.2861973,41.6862396,"premise","rooftop","2526 prast blvd, south bend, in 46628, usa",41.6875920802915,41.6848941197085,-86.2848554697085,-86.2875534302915,"Repaired",NA,"Prast","BLVD","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-12-12T00:00:00.000Z","2","46628",4764.60888671875,318.413163477879,"1280","018-2064-2339","71-08-03-328-002.000-026","2526","House, Garage","2526 Prast BLVD South Bend, IN 46628"
"1280",-86.2713463,41.6864403,"premise","rooftop","813 lawndale ave, south bend, in 46628, usa",41.6877982802915,41.6851003197085,-86.2700096697085,-86.2727076302915,"Demolished",NA,"Lawndale","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-12-03T00:00:00.000Z","1","46628",4575.36608886719,323.707326558538,"1281","018-1082-3438","71-08-02-302-008.000-026","813","House, Garage","813 Lawndale AVE South Bend, IN 46628"
"1281",-86.2615094,41.6864713,"premise","rooftop","811 cushing st, south bend, in 46616, usa",41.6878272302915,41.6851292697085,-86.2601669697085,-86.2628649302915,"Demolished",NA,"Cushing","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-10-17T00:00:00.000Z","1","46616",6412.14459228516,356.855615066381,"1282","018-1071-3030","71-08-02-403-010.000-026","811","House, Garage, Fence","811 Cushing ST South Bend, IN 46616"
"1282",-86.2701168,41.6864782,"premise","rooftop","813 diamond ave, south bend, in 46628, usa",41.6878228302915,41.6851248697085,-86.2687780197085,-86.2714759802915,NA,NA,"Diamond","AVE","Demo Affirmed","Demo Process: Utility Retirements",NA,NA,NA,"46628",4281.37112426758,334.830653279994,"1283","018-1081-3379","71-08-02-303-012.000-026","813","House, Fence","813 Diamond AVE South Bend, IN 46628"
"1283",-86.267618,41.686475,"premise","rooftop","813 blaine ave, south bend, in 46616, usa",41.6878284302915,41.6851304697085,-86.2662631197085,-86.2689610802915,NA,NA,"Blaine","AVE","Repair Order","Repairs Pending",NA,NA,NA,"46616",4995.24786376953,342.669765671419,"1284","018-1079-3289","71-08-02-326-007.000-026","813","House, Garage","813 Blaine AVE South Bend, IN 46616"
"1284",-86.2696409,41.6864628,"premise","rooftop","814 diamond ave, south bend, in 46628, usa",41.6878081802915,41.6851102197085,-86.2683044197085,-86.2710023802915,"Demolished",NA,"Diamond","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-14T00:00:00.000Z","1","46628",4732.71517944336,333.607638558636,"1285","018-1081-3407","71-08-02-304-003.000-026","814","House, Fence","814 Diamond AVE South Bend, IN 46628"
"1285",-86.2721792,41.6864672,"premise","rooftop","812 sancome ave, south bend, in 46628, usa",41.6877979302915,41.6850999697085,-86.2708199197085,-86.2735178802915,"Demolished",NA,"Sancome","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-14T00:00:00.000Z","1","46628",4403.37048339844,332.110008823956,"1286","018-1082-3415","71-08-02-302-003.000-026","812","House, Garage","812 Sancome AVE South Bend, IN 46628"
"1286",-86.2827279,41.6864193,"premise","rooftop","833 n elmer st, south bend, in 46628, usa",41.6877660802915,41.6850681197085,-86.2813657697085,-86.2840637302915,"Repaired & Occupied","N","Elmer","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-01-06T00:00:00.000Z","2","46628",5079.95141601562,337.926024897376,"1287","018-2032-1057","71-08-03-401-005.000-026","833","House","833 Elmer ST South Bend, IN 46628"
"1287",-86.2683954,41.686499,"street_address","range_interpolated","812 cleveland ave, south bend, in 46628, usa",41.6878479802915,41.6851500197085,-86.2670464197085,-86.2697443802915,"Demolished",NA,"Cleveland","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-02-13T00:00:00.000Z","1","46628",4491.66442871094,335.900322116277,"1288","018-1080-3358","71-08-02-326-003.000-026","812","House","812 Cleveland AVE South Bend, IN 46628"
"1288",-86.2809435,41.6864395,"premise","rooftop","834 huey st, south bend, in 46628, usa",41.6877818302915,41.6850838697085,-86.2796000697085,-86.2822980302915,"Repaired",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-10-29T00:00:00.000Z","2","46628",4152.63388061523,289.681029323669,"1289","018-2034-1118","71-08-03-403-002.000-026","834","House","834 Huey ST South Bend, IN 46628"
"1289",-86.2735673,41.6864732,"premise","rooftop","1530 van buren st, south bend, in 46628, usa",41.6878051802915,41.6851072197085,-86.2722354197085,-86.2749333802915,"Demolished",NA,"Van Buren","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-12-05T00:00:00.000Z","1","46628",5177.49789428711,335.724584187429,"1290","018-1083-3458","71-08-02-301-002.000-026","1530","House","1530 Van Buren ST South Bend, IN 46628"
"1290",-86.2707675,41.6865384,"street_address","rooftop","816 lawndale ave, south bend, in 46628, usa",41.6878873802915,41.6851894197085,-86.2694185197085,-86.2721164802915,"Demolished",NA,"Lawndale","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening- Demo - Nov 19 2015","2016-03-26T00:00:00.000Z","1","46628",4531.36642456055,336.021147468968,"1291","018-1082-3445","71-08-02-303-002.000-026","816","House","816 Lawndale AVE South Bend, IN 46628"
"1291",-86.2634135,41.686572,"premise","rooftop","816 harrison ave, south bend, in 46616, usa",41.6879332802915,41.6852353197085,-86.2620807697085,-86.2647787302915,"Demolished",NA,"Harrison","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-04-18T00:00:00.000Z","1","46616",6180.95141601562,349.885639198606,"1292","018-1072-3062","71-08-02-402-002.000-026","816",NA,"816 Harrison AVE South Bend, IN 46616"
"1292",-86.2658728,41.6866128,"premise","rooftop","816 allen st, south bend, in 46616, usa",41.6879610302915,41.6852630697085,-86.2645386197085,-86.2672365802915,"Repaired",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-06-23T00:00:00.000Z","1","46616",4968.91024780273,341.290605323435,"1293","018-1076-3195","71-08-02-328-002.000-026","816","House, Garage","816 Allen ST South Bend, IN 46616"
"1293",-86.2671421,41.6866151,"premise","rooftop","816 blaine ave, south bend, in 46616, usa",41.6879539302915,41.6852559697085,-86.2657794697085,-86.2684774302915,"Demolished",NA,"Blaine","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-02-13T00:00:00.000Z","1","46628",4571.67440795898,336.928111462529,"1294","018-1079-3312","71-08-02-327-002.000-026","816","House","816 Blaine AVE South Bend, IN 46628"
"1294",-86.2615094,41.6865879,"premise","rooftop","813 cushing st, south bend, in 46616, usa",41.6879372302915,41.6852392697085,-86.2601555197085,-86.2628534802915,"Demolished",NA,"Cushing","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-10-17T00:00:00.000Z","1","46616",6194.82287597656,353.257526509602,"1295","018-1071-3029","71-08-02-403-009.000-026","813","House","813 Cushing ST South Bend, IN 46616"
"1295",-86.2761055,41.6865553,"premise","rooftop","824 college st, south bend, in 46628, usa",41.6879134802915,41.6852155197085,-86.2747443697085,-86.2774423302915,NA,NA,"College","ST","Demo Affirmed","Bid Awarded - Demolition","Bid Opening - Demo - Dec 12 2017",NA,"2","46628",4085.72106933594,271.130311012147,"1296","018-2073-2689","71-08-03-428-001.000-026","824","Multi-Unit, Garage","824 College ST South Bend, IN 46628"
"1296",-86.2622234,41.6867277,"premise","rooftop","818 cottage grove ave, south bend, in 46616, usa",41.6880918802915,41.6853939197085,-86.2608807697085,-86.2635787302915,"Demolished",NA,"Cottage Grove","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-02T00:00:00.000Z","1","46616",6237.72622680664,350.797118057556,"1297","018-1071-3018","71-08-02-403-001.000-026","818","House, Fence, Shed","818 Cottage Grove AVE South Bend, IN 46616"
"1297",-86.2834416,41.6872587,"premise","rooftop","918 n olive st, south bend, in 46628, usa",41.6886014802915,41.6859035197085,-86.2821037197085,-86.2848016802915,"Demolished","N","Olive","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-15T00:00:00.000Z","2","46628",6505.30075073242,359.898786602821,"1298","018-2031-1027","71-08-03-259-007.000-026","918",NA,"918 Olive ST South Bend, IN 46628"
"1298",-86.2827279,41.6872746,"premise","rooftop","917 n elmer st, south bend, in 46628, usa",41.6886118302915,41.6859138697085,-86.2813962197085,-86.2840941802915,"Demolished","N","Elmer","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2016-04-28T00:00:00.000Z","2","46628",6483.24331665039,359.337474946256,"1299","018-2031-1028","71-08-03-259-013.000-026","917",NA,"917 Elmer ST South Bend, IN 46628"
"1299",-86.2689233,41.6875652,"street_address","range_interpolated","921 cleveland ave, south bend, in 46628, usa",41.6889141802915,41.6862162197085,-86.2675743197085,-86.2702722802915,"Demolished",NA,"Cleveland","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-02-13T00:00:00.000Z","1","46616",6129.92233276367,361.438047447006,"1300","018-1086-3627","71-08-02-159-012.000-026","921","House, Garage","921 Cleveland AVE South Bend, IN 46616"
"1300",-86.2709101,41.6867371,"premise","rooftop","826 lawndale ave, south bend, in 46628, usa",41.6880911302915,41.6853931697085,-86.2695526697085,-86.2722506302915,"Repaired",NA,"Lawndale","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-05-20T00:00:00.000Z","1","46628",5240.18481445312,346.118969107905,"1301","018-1089-3771","71-08-02-158-009.000-026","826","House","826 Lawndale AVE South Bend, IN 46628"
"1301",-86.2761451,41.6867121,"premise","rooftop","826 college st, south bend, in 46628, usa",41.6880766302915,41.6853786697085,-86.2747763197085,-86.2774742802915,"Repaired",NA,"College","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-18T00:00:00.000Z","1","46628",5087.76373291016,335.488069635877,"1302","018-2073-2685","71-08-03-286-007.000-026","826",NA,"826 College ST South Bend, IN 46628"
"1302",-86.271386,41.6872968,"premise","rooftop","913 lawndale ave, south bend, in 46628, usa",41.6886291802915,41.6859312197085,-86.2700566197085,-86.2727545802915,"Demolished",NA,"Lawndale","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-12-05T00:00:00.000Z","1","46628",5608.6780090332,352.722686360283,"1303","018-1089-3756","71-08-02-157-014.000-026","913","House","913 Lawndale AVE South Bend, IN 46628"
"1303",-86.2684227,41.6873188,"street_address","range_interpolated","914 cleveland ave, south bend, in 46628, usa",41.6886677802915,41.6859698197085,-86.2670737197085,-86.2697716802915,"Demolished",NA,"Cleveland","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-11-25T00:00:00.000Z","1","46628",5813.70687866211,354.813328916749,"1304","018-1086-3640","71-08-02-185-007.000-026","914","House","914 Cleveland AVE South Bend, IN 46628"
"1304",-86.2891908,41.6871719,"premise","rooftop","2734 hartzer st, south bend, in 46628, usa",41.6885129302915,41.6858149697085,-86.2878596697085,-86.2905576302915,"Repaired",NA,"Hartzer","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-07-15T00:00:00.000Z","2","46628",5535.03256225586,341.17357911244,"1305","018-2061-2241","71-08-03-182-001.000-026","2734",NA,"2734 Hartzer ST South Bend, IN 46628"
"1305",-86.2884375,41.6871865,"premise","rooftop","2714 hartzer st, south bend, in 46628, usa",41.6885211302915,41.6858231697085,-86.2870873197085,-86.2897852802915,"Repaired",NA,"Hartzer","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2016-06-24T00:00:00.000Z","2","46628",5244.95458984375,336.768277023616,"1306","018-2061-2246","71-08-03-182-006.000-026","2714","House","2714 Hartzer ST South Bend, IN 46628"
"1306",-86.276621,41.6869996,"premise","rooftop","903 college st, south bend, in 46628, usa",41.6883391802915,41.6856412197085,-86.2752879197085,-86.2779858802915,"Demolished",NA,"College","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2016-04-28T00:00:00.000Z","1","46628",5275.83535766602,349.175351209953,"1307","018-2072-2667","71-08-03-285-011.000-026","903","House, Garage, Shed","903 College ST South Bend, IN 46628"
"1307",-86.2714653,41.6868329,"premise","rooftop","829 lawndale ave, south bend, in 46628, usa",41.6881939802915,41.6854960197085,-86.2700753197085,-86.2727732802915,"Repaired",NA,"Lawndale","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-05-11T00:00:00.000Z","2","46628",5310.11315917969,347.25628496126,"1308","018-1089-3760","71-08-02-157-018.000-026","829","House, Garage","829 Lawndale AVE South Bend, IN 46628"
"1308",-86.2701168,41.686867,"premise","rooftop","825 diamond ave, south bend, in 46628, usa",41.6882081302915,41.6855101697085,-86.2687796697085,-86.2714776302915,"Repaired",NA,"Diamond","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2018-01-02T00:00:00.000Z","1","46628",5606.41296386719,356.061176168748,"1309","018-1089-3780","71-08-02-158-019.000-026","825","House","825 Diamond AVE South Bend, IN 46628"
"1309",-86.2919117,41.6866819,"street_address","rooftop","3017 prast blvd, south bend, in 46628, usa",41.6880308802915,41.6853329197085,-86.2905627197085,-86.2932606802915,"Repaired",NA,"Prast","BLVD","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-25T00:00:00.000Z","2","46628",10074.1816711426,410.667344642458,"1310","018-2053-1912","71-08-03-154-013.000-026","3017","House","3017 Prast BLVD South Bend, IN 46628"
